Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8961988304093568,inf,3420,0
race,African-American,,0.0,1.0,0.8805334846765039,inf,3524,1
race,African-American,,0.0,1.0,0.8903053661428995,inf,3373,2
race,African-American,,0.0,1.0,0.8918518518518519,inf,3375,3
race,African-American,,0.0,1.0,0.8893690579083837,inf,3471,4
race,Asian,,0.0,1.0,0.8888888888888888,inf,45,0
race,Asian,,0.0,1.0,0.9264705882352942,inf,68,1
race,Asian,,0.0,1.0,0.925,inf,40,2
race,Asian,,0.0,1.0,0.9215686274509803,inf,51,3
race,Asian,,0.0,1.0,0.9473684210526315,inf,38,4
race,Caucasian,,0.0,1.0,0.8842760768033212,inf,15416,0
race,Caucasian,,0.0,1.0,0.8868269733403031,inf,15304,1
race,Caucasian,,0.0,1.0,0.8831118314424635,inf,15425,2
race,Caucasian,,0.0,1.0,0.8842658704400883,inf,15406,3
race,Caucasian,,0.0,1.0,0.8885273638315871,inf,15367,4
race,Indian,,0.0,,1.0,,13,0
race,Indian,,0.0,,1.0,,14,1
race,Indian,,0.0,1.0,0.8421052631578947,inf,19,2
race,Indian,,0.0,1.0,0.9545454545454546,inf,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.974025974025974,inf,308,0
race,Other,,0.0,1.0,0.9452054794520548,inf,292,1
race,Other,,0.0,1.0,0.9594202898550724,inf,345,2
race,Other,,0.0,1.0,0.9655172413793104,inf,348,3
race,Other,,0.0,1.0,0.9365079365079365,inf,315,4
sex,female,,0.0,1.0,0.8851979604079184,inf,13336,0
sex,female,,0.0,1.0,0.882949377469619,inf,13413,1
sex,female,,0.0,1.0,0.8846067499812916,inf,13363,2
sex,female,,0.0,1.0,0.8788602118454424,inf,13406,3
sex,female,,0.0,1.0,0.8852361028093245,inf,13384,4
sex,male,,0.0,1.0,0.8941356972383225,inf,5866,0
sex,male,,0.0,1.0,0.8956641907065124,inf,5789,1
sex,male,,0.0,1.0,0.888508306216818,inf,5839,2
sex,male,,0.0,1.0,0.9066597653554175,inf,5796,3
sex,male,,0.0,1.0,0.899793743554486,inf,5818,4
