Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.35225169648365207,0.40431266846361186,0.30619684082624543,0.6192982456140351,0.24,3420,0
race,African-American,0.36468446601941745,0.3928705440900563,0.30034924330616997,0.6296821793416572,0.24641833810888253,3524,1
race,African-American,0.33664596273291925,0.413472706155633,0.3139240506329114,0.6098428698487993,0.23220973782771537,3373,2
race,African-American,0.3231707317073171,0.43495297805642635,0.3560145808019441,0.5842962962962963,0.263963963963964,3375,3
race,African-American,0.33138515488018705,0.4294294294294294,0.29739776951672864,0.6012676462114664,0.2097902097902098,3471,4
race,Asian,0.21428571428571427,0.2894736842105263,0.5714285714285714,0.6666666666666666,0.36363636363636365,45,0
race,Asian,0.22727272727272727,0.29310344827586204,0.5,0.6764705882352942,0.29411764705882354,68,1
race,Asian,0.16666666666666666,0.2702702702702703,0.3333333333333333,0.725,0.1,40,2
race,Asian,0.3,0.34146341463414637,0.4,0.6470588235294118,0.2857142857142857,51,3
race,Asian,0.15384615384615385,0.34375,0.6666666666666666,0.6052631578947368,0.36363636363636365,38,4
race,Caucasian,0.3581099751312517,0.4007936507936508,0.32217573221757323,0.6187078360145304,0.26517434352130864,15416,0
race,Caucasian,0.35518576961698467,0.38944723618090454,0.341839447102605,0.6222556194458965,0.2860956618464961,15304,1
race,Caucasian,0.34504047194402526,0.4112680909717436,0.3411055802986639,0.6060940032414911,0.2727272727272727,15425,2
race,Caucasian,0.34147317854283427,0.4242241898048655,0.32175987278028095,0.6008697909905232,0.24599797365754814,15406,3
race,Caucasian,0.34774993263271353,0.42176337341000175,0.3363332476214965,0.5998568360773086,0.2701921090683743,15367,4
race,Indian,0.3333333333333333,0.16666666666666666,0.0,0.8461538461538461,0.0,13,0
race,Indian,0.0,0.21428571428571427,,0.7857142857142857,0.0,14,1
race,Indian,0.16666666666666666,0.29411764705882354,0.5,0.6842105263157895,0.2,19,2
race,Indian,0.2857142857142857,0.2631578947368421,0.3333333333333333,0.7272727272727273,0.2,22,3
race,Indian,0.0,0.2727272727272727,,0.7272727272727273,0.0,11,4
race,Other,0.09433962264150944,0.16326530612244897,0.6428571428571429,0.814935064935065,0.1875,308,0
race,Other,0.20454545454545456,0.12962962962962962,0.5909090909090909,0.8356164383561644,0.37142857142857144,292,1
race,Other,0.25,0.1608832807570978,0.39285714285714285,0.8202898550724638,0.21568627450980393,345,2
race,Other,0.11594202898550725,0.18484848484848485,0.5555555555555556,0.7959770114942529,0.16393442622950818,348,3
race,Other,0.07352941176470588,0.21,0.6666666666666666,0.7682539682539683,0.15873015873015872,315,4
sex,female,0.36711068823342846,0.40211586901763224,0.32131339783054824,0.6185512897420515,0.27461789025306943,13336,0
sex,female,0.3650970410435889,0.3987012987012987,0.32559506317954745,0.6198464176545143,0.27762465547481835,13413,1
sex,female,0.3484233531064627,0.416983016983017,0.33432746793915896,0.6037566414727232,0.26856732151413515,13363,2
sex,female,0.3484389208851167,0.4300290087026108,0.3256086828982106,0.5965239445024616,0.25819958129797627,13406,3
sex,female,0.35036385688295935,0.42978936810431295,0.3230814294083187,0.5974297668858338,0.2574095682613769,13384,4
sex,male,0.32672512390392683,0.3832465277777778,0.31875993640699524,0.6305830207978179,0.22706681766704417,5866,0
sex,male,0.33139050791007496,0.35382242784754353,0.3632,0.6441527034030057,0.28268991282689915,5789,1
sex,male,0.3276463745637844,0.38093145869947276,0.3434343434343434,0.6273334475081349,0.2549019607843137,5839,2
sex,male,0.30623100303951367,0.39886413280908695,0.33825944170771755,0.6138716356107661,0.22562979189485213,5796,3
sex,male,0.322014498283098,0.3935769656699889,0.3522640061396777,0.6156754898590581,0.2583005064715813,5818,4
