Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5625,0.036897590361445784,0.8522860492379836,0.7648902821316614,7.418367346938775,3509,0
race,African-American,0.6102564102564103,0.029699101211410707,0.856280193236715,0.7682314732801889,9.328947368421053,3387,1
race,African-American,0.5543478260869565,0.04749034749034749,0.8134146341463414,0.7683284457478006,5.4227642276422765,3410,2
race,African-American,0.569078947368421,0.04958364875094625,0.7798982188295165,0.7829638273045507,4.679389312977099,3428,3
race,African-American,0.56,0.03787299158377965,0.845398773006135,0.7701953922426363,6.959595959595959,3429,4
race,Asian,0.0,0.07894736842105263,1.0,0.7608695652173914,2.6666666666666665,46,0
race,Asian,0.5,0.02631578947368421,0.8333333333333334,0.8636363636363636,5.0,44,1
race,Asian,0.5,0.023255813953488372,0.8571428571428571,0.86,6.0,50,2
race,Asian,0.25,0.075,0.8333333333333334,0.8260869565217391,1.6666666666666667,46,3
race,Asian,1.0,0.0,0.8888888888888888,0.8571428571428571,inf,56,4
race,Caucasian,0.5732177263969171,0.038656195462478185,0.8455748767194394,0.7583099327368902,7.354401805869075,15313,0
race,Caucasian,0.5425764192139738,0.03585793752674369,0.8682047202333598,0.7610636645962733,7.813842482100239,15456,1
race,Caucasian,0.5439655172413793,0.04575332987372427,0.834643605870021,0.758486149044089,6.020793950850662,15378,2
race,Caucasian,0.5564924114671164,0.0453878678056778,0.8254891591750396,0.7626699629171817,5.935361216730038,15371,3
race,Caucasian,0.5890557939914163,0.033140088258198495,0.8571428571428571,0.7612337662337663,8.600522193211487,15400,4
race,Indian,0.0,0.05555555555555555,1.0,0.8947368421052632,1.0,19,0
race,Indian,,0.0,1.0,0.8666666666666667,inf,15,1
race,Indian,,0.0,1.0,0.8421052631578947,inf,19,2
race,Indian,,0.0,,1.0,,15,3
race,Indian,,0.0,,1.0,,11,4
race,Other,0.2,0.013559322033898305,0.95,0.926984126984127,4.75,315,0
race,Other,0.3333333333333333,0.007042253521126761,0.9375,0.9433333333333334,7.5,300,1
race,Other,0.2,0.012307692307692308,0.95,0.9333333333333333,4.75,345,2
race,Other,0.6,0.006269592476489028,0.8695652173913043,0.935672514619883,10.0,342,3
race,Other,0.5,0.003472222222222222,0.9444444444444444,0.9411764705882353,17.0,306,4
sex,female,0.5646186440677966,0.04147325933400606,0.8452830188679246,0.7511793335829278,7.085158150851582,13355,0
sex,female,0.5665488810365136,0.036544190665342605,0.857185273159145,0.7577764548295878,7.845108695652174,13438,1
sex,female,0.5627743634767339,0.049959871589085075,0.8124085455077553,0.7553978333955921,5.57429718875502,13385,2
sex,female,0.5661157024793388,0.05253677574302011,0.7960702590056564,0.7604104254044338,5.093333333333334,13352,3
sex,female,0.5817805383022774,0.04051750075218133,0.8347544839753014,0.7574783128926115,7.0272277227722775,13372,4
sex,male,0.5779816513761468,0.030283080974325215,0.8534883720930233,0.7880964597229349,7.978260869565218,5847,0
sex,male,0.5131086142322098,0.028831226436016856,0.8908366533864542,0.7834836918806385,8.6,5764,1
sex,male,0.4769736842105263,0.03480735551663748,0.8839071257005604,0.7828777720474471,6.943396226415095,5817,2
sex,male,0.5259515570934256,0.029705117085862966,0.877221324717286,0.790940170940171,7.927007299270073,5850,3
sex,male,0.5927835051546392,0.017377914650241973,0.910436137071651,0.785934819897084,14.79746835443038,5830,4
