Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6,0.0006129328838492185,0.9878048780487805,0.9301795383300085,121.5,3509,0
race,African-American,0.4,0.0009430996541967935,0.9902912621359223,0.9388839681133747,68.0,3387,1
race,African-American,0.0,0.001890359168241966,1.0,0.9290322580645162,39.333333333333336,3410,2
race,African-American,0.25,0.001866832607342875,0.9906542056074766,0.9364060676779463,35.333333333333336,3428,3
race,African-American,0.25,0.00093603744149766,0.9955357142857143,0.9340915718868474,74.33333333333333,3429,4
race,Asian,,0.0,1.0,0.9565217391304348,inf,46,0
race,Asian,,0.0,1.0,0.9318181818181818,inf,44,1
race,Asian,,0.0,1.0,0.98,inf,50,2
race,Asian,1.0,0.0,0.5,0.9782608695652174,inf,46,3
race,Asian,,0.0,1.0,0.9107142857142857,inf,56,4
race,Caucasian,0.42857142857142855,0.000561245966044619,0.9943342776203966,0.9307124665317051,131.625,15313,0
race,Caucasian,0.2727272727272727,0.0011103400416377516,0.994263862332696,0.9316770186335404,65.0,15456,1
race,Caucasian,0.3870967741935484,0.002656228156018454,0.9776119402985075,0.9293796332422942,27.57894736842105,15378,2
race,Caucasian,0.3,0.001959686450167973,0.9889196675900277,0.9285017240257628,38.25,15371,3
race,Caucasian,0.34615384615384615,0.0011897263629365247,0.991899189918992,0.9273376623376623,64.82352941176471,15400,4
race,Indian,,0.0,,1.0,,19,0
race,Indian,,0.0,1.0,0.8666666666666667,inf,15,1
race,Indian,,0.0,1.0,0.9473684210526315,inf,19,2
race,Indian,,0.0,,1.0,,15,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9746031746031746,inf,315,0
race,Other,,0.0,1.0,0.9766666666666667,inf,300,1
race,Other,0.0,0.005934718100890208,1.0,0.9710144927536232,4.0,345,2
race,Other,,0.0,1.0,0.9941520467836257,inf,342,3
race,Other,,0.0,1.0,0.9803921568627451,inf,306,4
sex,female,0.4375,0.0007254554247944543,0.9926238145416227,0.928790715087982,104.66666666666667,13355,0
sex,female,0.36363636363636365,0.0011166055192215665,0.9911111111111112,0.9325792528650096,63.714285714285715,13438,1
sex,female,0.34615384615384615,0.0027364185110663984,0.98125,0.9270825550989914,27.705882352941178,13385,2
sex,female,0.2564102564102564,0.0023385210870091122,0.9894847528916929,0.9273517076093469,32.44827586206897,13352,3
sex,female,0.4090909090909091,0.0010488100040338846,0.9907881269191402,0.9266377505234819,74.46153846153847,13372,4
sex,male,0.6666666666666666,0.00018244845831052726,0.994535519125683,0.9375748246964255,364.0,5847,0
sex,male,0.0,0.000925925925925926,1.0,0.9359819569743234,72.8,5764,1
sex,male,0.3333333333333333,0.002198204799413812,0.9832402234636871,0.937424789410349,29.333333333333332,5817,2
sex,male,0.5,0.0009090909090909091,0.9857142857142858,0.9401709401709402,69.0,5850,3
sex,male,0.125,0.0012818165171214063,0.997289972899729,0.9356775300171527,52.57142857142857,5830,4
