Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.0,0.0003098853424233034,1.0,0.9193502422342548,282.0,3509,0
race,African-American,1.0,0.0,0.9885496183206107,0.923531148509005,inf,3387,1
race,African-American,,0.0,1.0,0.9143695014662757,inf,3410,2
race,African-American,0.0,0.00031338138514572234,1.0,0.9305717619603268,237.0,3428,3
race,African-American,0.6,0.0006353240152477764,0.9893238434163701,0.9183435403907845,139.0,3429,4
race,Asian,,0.0,1.0,0.9347826086956522,inf,46,0
race,Asian,,0.0,1.0,0.9545454545454546,inf,44,1
race,Asian,,0.0,1.0,0.94,inf,50,2
race,Asian,,0.0,1.0,0.9347826086956522,inf,46,3
race,Asian,,0.0,1.0,0.9642857142857143,inf,56,4
race,Caucasian,0.4,0.00044474093840338,0.9978046103183315,0.8808855221054006,303.0,15313,0
race,Caucasian,0.4,0.0004385644324245304,0.9977464788732394,0.8850284679089027,295.1666666666667,15456,1
race,Caucasian,0.2727272727272727,0.0005887981158460292,0.998324958123953,0.8832097802054883,223.5,15378,2
race,Caucasian,0.2,0.0005855229451804143,0.9988290398126464,0.8884913148136101,213.25,15371,3
race,Caucasian,0.6363636363636364,0.0002938583602703497,0.9960850111856824,0.884090909090909,445.25,15400,4
race,Indian,,0.0,1.0,0.9473684210526315,inf,19,0
race,Indian,,0.0,1.0,0.9333333333333333,inf,15,1
race,Indian,,0.0,,1.0,,19,2
race,Indian,,0.0,,1.0,,15,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9777777777777777,inf,315,0
race,Other,,0.0,1.0,0.9633333333333334,inf,300,1
race,Other,,0.0,1.0,0.9797101449275363,inf,345,2
race,Other,,0.0,1.0,0.9619883040935673,inf,342,3
race,Other,,0.0,1.0,0.9803921568627451,inf,306,4
sex,female,0.375,0.00042201215395003375,0.9980092899800929,0.8870086110071135,300.8,13355,0
sex,female,0.7,0.00025108804820890524,0.9953020134228188,0.8894180681649055,494.3333333333333,13438,1
sex,female,0.2727272727272727,0.0006750485191123112,0.9980443285528031,0.8850205453866268,191.375,13385,2
sex,female,0.2222222222222222,0.000586756077116513,0.9985935302390999,0.8931246255242661,202.85714285714286,13352,3
sex,female,0.5384615384615384,0.0005054334091483447,0.9953364423717521,0.8878253066108286,249.0,13372,4
sex,male,0.3333333333333333,0.0003817522427944264,0.9983552631578947,0.8958440225756799,303.5,5847,0
sex,male,0.0,0.0005765904285988853,1.0,0.9021512838306731,187.0,5764,1
sex,male,,0.0,1.0,0.9039023551658931,inf,5817,2
sex,male,0.0,0.0003765769158350593,1.0,0.9075213675213675,269.5,5850,3
sex,male,1.0,0.0,0.9947916666666666,0.9017152658662093,inf,5830,4
