Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.42190029173678867,0
race,African-American,0,0.26751674250722346,0
race,Caucasian,0,0.24460920520685744,0
race,Caucasian,1,0.4112473656819939,0
race,Other,0,0.19427050861575212,0
race,Other,1,0.2822427398295737,0
sex,male,1,0.41741691503010875,0
sex,male,0,0.24981237486880162,0
sex,female,1,0.39779038836043007,0
sex,female,0,0.24128793414922098,0
race,Caucasian,1,0.4105419935410803,1
race,Caucasian,0,0.24521290914743932,1
race,Other,1,0.35161902120017363,1
race,Other,0,0.19768713419524858,1
race,African-American,0,0.26005544035264255,1
race,African-American,1,0.4261381196429796,1
sex,male,1,0.42140115836976444,1
sex,male,0,0.24869309601965053,1
sex,female,0,0.24161954962978816,1
sex,female,1,0.39179018885140693,1
race,African-American,0,0.265973492056386,2
race,African-American,1,0.42580900225475293,2
race,Caucasian,0,0.24486891552810194,2
race,Caucasian,1,0.4131313014559842,2
race,Other,1,0.3157676507645523,2
race,Other,0,0.19889714331492742,2
sex,male,0,0.2491282682747588,2
sex,male,1,0.4185742100506016,2
sex,female,0,0.24311478632992434,2
sex,female,1,0.4045090421049118,2
race,Caucasian,0,0.24527954340041253,3
race,Caucasian,1,0.41758974819056294,3
race,African-American,1,0.4253989921923517,3
race,African-American,0,0.2656520696052315,3
race,Other,0,0.20016564346164756,3
race,Other,1,0.2810430391334133,3
sex,male,0,0.2515362313546691,3
sex,male,1,0.42488160862148144,3
sex,female,0,0.23846834681072523,3
sex,female,1,0.3994325583064729,3
race,Caucasian,0,0.24277388683043585,4
race,Caucasian,1,0.41285580924822557,4
race,Other,1,0.2940704192432205,4
race,Other,0,0.19943726914430532,4
race,African-American,0,0.266892569936897,4
race,African-American,1,0.4175713940496339,4
sex,female,0,0.2405294308825896,4
sex,female,1,0.4056206223728113,4
sex,male,0,0.24815651940890576,4
sex,male,1,0.41530097968846735,4
