Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.39092173113244133,0
race,African-American,0,0.16282326684517667,0
race,Caucasian,0,0.1421049828006404,0
race,Caucasian,1,0.3736015343773164,0
race,Other,0,0.07567317058438944,0
race,Other,1,0.17934422283846013,0
sex,male,1,0.388930529158145,0
sex,male,0,0.1504833082990454,0
sex,female,1,0.33893065602380323,0
sex,female,0,0.1293046863238297,0
race,Caucasian,1,0.3747379648187391,1
race,Caucasian,0,0.14357577353741058,1
race,Other,1,0.2817375225015315,1
race,Other,0,0.08269347673567064,1
race,African-American,0,0.15317728523774032,1
race,African-American,1,0.39367587569750256,1
sex,male,1,0.39645364345610123,1
sex,male,0,0.14959786257513272,1
sex,female,0,0.13046842422202193,1
sex,female,1,0.33029493968320617,1
race,African-American,0,0.1599198818270392,2
race,African-American,1,0.39017683170777356,2
race,Caucasian,0,0.14289356539978287,2
race,Caucasian,1,0.3770678920514144,2
race,Other,1,0.24834798856229182,2
race,Other,0,0.07583071570260141,2
sex,male,0,0.14864885674877334,2
sex,male,1,0.3872561650366474,2
sex,female,0,0.133945217541102,2
sex,female,1,0.3556301923012281,2
race,Caucasian,0,0.14272160658719416,3
race,Caucasian,1,0.3836248974812555,3
race,African-American,1,0.3978943057411157,3
race,African-American,0,0.1621027150899204,3
race,Other,0,0.08854429772846915,3
race,Other,1,0.18795185224995387,3
sex,male,0,0.15246576512580592,3
sex,male,1,0.3981938420672916,3
sex,female,0,0.1268650350030465,3
sex,female,1,0.3490878891902048,3
race,Caucasian,0,0.14152230024113058,4
race,Caucasian,1,0.37814470395340855,4
race,Other,1,0.1943436027726256,4
race,Other,0,0.0819916329990509,4
race,African-American,0,0.16492906427663986,4
race,African-American,1,0.38438017957510284,4
sex,female,0,0.12805871722859616,4
sex,female,1,0.34960815894514036,4
sex,male,0,0.15124626153055418,4
sex,male,1,0.3888461562916365,4
