Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.7995317383632283,0
race,African-American,0,0.6928911441573777,0
race,Caucasian,0,0.6650696530458466,0
race,Caucasian,1,0.7858644787123487,0
race,Other,0,0.62363349701848,0
race,Other,1,0.7033262596178779,0
sex,male,1,0.7920384005098308,0
sex,male,0,0.6718517222926733,0
sex,female,1,0.7758917166472692,0
sex,female,0,0.6617153449243769,0
race,Caucasian,1,0.7841076185222212,1
race,Caucasian,0,0.6635292521733953,1
race,Other,1,0.755122571301997,1
race,Other,0,0.6261726454276351,1
race,African-American,0,0.6836955792317374,1
race,African-American,1,0.7995172331173463,1
sex,male,1,0.7927739305757753,1
sex,male,0,0.6687741581226366,1
sex,female,0,0.6598785007334568,1
sex,female,1,0.7715261178951678,1
race,African-American,0,0.6905894483128842,2
race,African-American,1,0.7992491720460151,2
race,Caucasian,0,0.6647771581413635,2
race,Caucasian,1,0.7875721927118138,2
race,Other,1,0.7213019435792037,2
race,Other,0,0.6251320141634805,2
sex,male,0,0.6711152432937816,2
sex,male,1,0.7924496016649034,2
sex,female,0,0.6615771548509908,2
sex,female,1,0.7806838680779353,2
race,Caucasian,0,0.6603148848061325,3
race,Caucasian,1,0.7869385408819627,3
race,African-American,1,0.7992251507748582,3
race,African-American,0,0.6869294314377559,3
race,Other,0,0.6250589325688755,3
race,Other,1,0.6950264631495253,3
sex,male,0,0.668028342957163,3
sex,male,1,0.7925023545706128,3
sex,female,0,0.6545779331119141,3
sex,female,1,0.7775225886044014,3
race,Caucasian,0,0.660035800993831,4
race,Caucasian,1,0.7847688298122923,4
race,Other,1,0.703199719228567,4
race,Other,0,0.6232692876926715,4
race,African-American,0,0.6896278296598151,4
race,African-American,1,0.7940188522313535,4
sex,female,0,0.6565527281184264,4
sex,female,1,0.777830987552949,4
sex,male,0,0.6675925128900747,4
sex,male,1,0.7888199577345933,4
