Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.00743334977624415,0
race,African-American,1,0.03761083137348095,0
race,Caucasian,0,0.006521137228659524,0
race,Caucasian,1,0.03295537057426914,0
race,Other,0,0.0037585100147498186,0
sex,male,0,0.006817097079717051,0
sex,male,1,0.03369733309780801,0
sex,female,0,0.006160895227016443,0
sex,female,1,0.03425121450850876,0
race,Caucasian,0,0.005594775737077183,1
race,Caucasian,1,0.03509321452889284,1
race,Other,0,0.0038345631431782796,1
race,Other,1,0.04742587317756678,1
race,African-American,0,0.006009917406688903,1
race,African-American,1,0.05286815594671898,1
sex,male,0,0.005896318512031536,1
sex,male,1,0.039970488315115155,1
sex,female,0,0.005028035139385481,1
sex,female,1,0.03211605982843471,1
race,African-American,0,0.005850655149520704,2
race,African-American,1,0.0309328581524459,2
race,Caucasian,0,0.006031407230744802,2
race,Caucasian,1,0.03446152111099774,2
race,Other,0,0.003195658626793255,2
sex,male,0,0.006188948155818233,2
sex,male,1,0.03213191997753764,2
sex,female,0,0.005374686132314534,2
sex,female,1,0.039136102627893896,2
race,Caucasian,0,0.006358004149348539,3
race,Caucasian,1,0.03917099451357369,3
race,African-American,0,0.0062528198012387496,3
race,African-American,1,0.05018380396461192,3
race,Other,0,0.0029723004388261184,3
sex,male,0,0.006616995773960642,3
sex,male,1,0.04120757171136808,3
sex,female,0,0.005451634315307824,3
sex,female,1,0.041266228390518675,3
race,Caucasian,0,0.0061598790551339756,4
race,Caucasian,1,0.038503464479743656,4
race,Other,0,0.003551775560397831,4
race,Other,1,0.03270885039988838,4
race,African-American,0,0.006443614149470812,4
race,African-American,1,0.049387221348258716,4
sex,female,0,0.005534681892451599,4
sex,female,1,0.0370829844260369,4
sex,male,0,0.0064294411485406235,4
sex,male,1,0.04100274578642273,4
