Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.03887510339123242,0.34593629056266745,0.22950819672131148,0.656140350877193,0.012048192771084338,3420,0
race,African-American,0.04915390813859791,0.34232666086451985,0.2077922077922078,0.6606129398410897,0.013559322033898305,3524,1
race,African-American,0.040706605222734255,0.3771135265700483,0.13114754098360656,0.6273347168692559,0.006405124099279423,3373,2
race,African-American,0.04016393442622951,0.35366958622772576,0.234375,0.6485925925925926,0.012809564474807857,3375,3
race,African-American,0.04191176470588235,0.3819994136616828,0.05,0.6237395563238259,0.0023023791250959325,3471,4
race,Asian,0.0,0.3181818181818182,1.0,0.6666666666666666,0.07142857142857142,45,0
race,Asian,0.038461538461538464,0.373134328358209,0.0,0.6323529411764706,0.0,68,1
race,Asian,0.0625,0.38461538461538464,0.0,0.625,0.0,40,2
race,Asian,0.05,0.38,0.0,0.6274509803921569,0.0,51,3
race,Asian,0.0,0.39473684210526316,,0.6052631578947368,0.0,38,4
race,Caucasian,0.055589870290302656,0.40860502405130944,0.19642857142857142,0.5975609756097561,0.014388489208633094,15416,0
race,Caucasian,0.054279421019509125,0.4040736757192794,0.1939252336448598,0.6018034500784109,0.013808018632507071,15304,1
race,Caucasian,0.05554749818709209,0.43532321679256636,0.1781115879828326,0.5724473257698541,0.012745700245700245,15425,2
race,Caucasian,0.05587964384402825,0.41170170036149417,0.2222222222222222,0.5940542645722445,0.016910569105691057,15406,3
race,Caucasian,0.049461451247165535,0.4491695687114921,0.19770114942528735,0.5579488514348929,0.012822424332786641,15367,4
race,Indian,0.0,0.15384615384615385,,0.8461538461538461,0.0,13,0
race,Indian,0.0,0.14285714285714285,,0.8571428571428571,0.0,14,1
race,Indian,0.0,0.2631578947368421,,0.7368421052631579,0.0,19,2
race,Indian,0.0,0.2727272727272727,,0.7272727272727273,0.0,22,3
race,Indian,0.0,0.2727272727272727,,0.7272727272727273,0.0,11,4
race,Other,0.028985507246376812,0.21895424836601307,0.0,0.7824675324675324,0.0,308,0
race,Other,0.0410958904109589,0.24390243902439024,0.4,0.7534246575342466,0.02857142857142857,292,1
race,Other,0.0,0.22028985507246376,,0.7797101449275362,0.0,345,2
race,Other,0.011904761904761904,0.2398843930635838,0.5,0.7586206896551724,0.012048192771084338,348,3
race,Other,0.0297029702970297,0.31511254019292606,0.25,0.6857142857142857,0.01020408163265306,315,4
sex,female,0.05205278592375367,0.39864344072760904,0.2154696132596685,0.6063287342531494,0.015081206496519721,13336,0
sex,female,0.05121731289449955,0.4028639252622712,0.1977401129943503,0.6025497651532096,0.013305455236647026,13413,1
sex,female,0.05189655172413793,0.42319532091734646,0.1842818428184282,0.5834019307041832,0.012365884706310238,13363,2
sex,female,0.0572192513368984,0.40703401569955366,0.220873786407767,0.5986871550052215,0.017205520892418228,13406,3
sex,female,0.04688271097219938,0.4446320313099532,0.19263456090651557,0.5620143454871488,0.01173627890921643,13384,4
sex,male,0.054019014693171996,0.38296011196641006,0.16666666666666666,0.6225707466757586,0.011420740063956145,5866,0
sex,male,0.058522991175104504,0.35990767045454547,0.19745222929936307,0.6444981862152358,0.015293537247163296,5789,1
sex,male,0.0545308740978348,0.41514084507042254,0.14465408805031446,0.5922246960095907,0.009754028837998304,5839,2
sex,male,0.04207699194270367,0.3772254539044597,0.23577235772357724,0.6257763975155279,0.013551401869158878,5796,3
sex,male,0.050488599348534204,0.41114245416078987,0.1506849315068493,0.5953936060501891,0.009433962264150943,5818,4
