Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.031078747880845307,1
race,African-American,1,0.16112050272252226,1
race,Caucasian,0,0.022470177643370982,1
race,Caucasian,1,0.13898100062468738,1
race,Other,0,0.017246437195942925,1
race,Other,1,0.16198535040722545,1
sex,male,0,0.026322024989876246,1
sex,male,1,0.14569896826849724,1
sex,female,0,0.01819800998649563,1
sex,female,1,0.13968172075425977,1
race,Caucasian,0,0.022701141803202072,2
race,Caucasian,1,0.14074394732141415,2
race,Other,0,0.01884635030670044,2
race,Other,1,0.19407217169605634,2
race,African-American,0,0.03125507792455391,2
race,African-American,1,0.15152285575414898,2
sex,male,0,0.026822790373895216,2
sex,male,1,0.14622108822234198,2
sex,female,0,0.018023795891613587,2
sex,female,1,0.1338132041411865,2
race,African-American,0,0.03132394695615726,3
race,African-American,1,0.15618815971504624,3
race,Caucasian,0,0.022890187495824516,3
race,Caucasian,1,0.14264210047169698,3
race,Other,0,0.018023184015765616,3
race,Other,1,0.1476654157535181,3
sex,male,0,0.02645691485474872,3
sex,male,1,0.14616644262663073,3
sex,female,0,0.019237232192086645,3
sex,female,1,0.14672998388424086,3
race,Caucasian,0,0.023103487965668343,4
race,Caucasian,1,0.1452663384877157,4
race,African-American,0,0.0320263625587675,4
race,African-American,1,0.14089570872821544,4
race,Other,0,0.01931029948629401,4
race,Other,1,0.14290366296153564,4
sex,male,0,0.02710204182117156,4
sex,male,1,0.1467525920255734,4
sex,female,0,0.01874263335498575,4
sex,female,1,0.13188286374587077,4
race,Caucasian,0,0.022972829045691038,5
race,Caucasian,1,0.13835898085170065,5
race,Other,1,0.16911575513807675,5
race,Other,0,0.021335790326506378,5
race,African-American,0,0.03158336762451629,5
race,African-American,1,0.14797334872145124,5
sex,female,0,0.01916950278293402,5
sex,female,1,0.14642148979090558,5
sex,male,0,0.02678034190543441,5
sex,male,1,0.13987404132954775,5
