Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.7465437788018433,inf,217,0
race,African-American,,0.0,1.0,0.7878787878787878,inf,231,1
race,African-American,,0.0,1.0,0.7511520737327189,inf,217,2
race,African-American,,0.0,1.0,0.7709251101321586,inf,227,3
race,African-American,1.0,0.0,0.9782608695652174,0.8060344827586207,inf,232,4
race,Asian,,0.0,1.0,0.5,inf,2,0
race,Asian,,0.0,1.0,0.6666666666666666,inf,3,2
race,Caucasian,,0.0,1.0,0.816793893129771,inf,131,0
race,Caucasian,,0.0,1.0,0.7798165137614679,inf,109,1
race,Caucasian,,0.0,1.0,0.7886178861788617,inf,123,2
race,Caucasian,1.0,0.0,0.9047619047619048,0.848,inf,125,3
race,Caucasian,0.0,0.021505376344086023,1.0,0.8053097345132744,10.0,113,4
race,Hispanic,,0.0,1.0,0.9090909090909091,inf,22,0
race,Hispanic,,0.0,1.0,0.8064516129032258,inf,31,1
race,Hispanic,,0.0,1.0,0.9615384615384616,inf,26,2
race,Hispanic,,0.0,1.0,0.8636363636363636,inf,22,3
race,Hispanic,,0.0,1.0,0.8076923076923077,inf,26,4
race,Native American,,0.0,,1.0,,2,0
race,Native American,,0.0,,1.0,,1,2
race,Native American,,0.0,,1.0,,1,3
race,Other,,0.0,1.0,0.8823529411764706,inf,17,0
race,Other,,0.0,1.0,0.75,inf,20,1
race,Other,,0.0,1.0,0.9047619047619048,inf,21,2
race,Other,,0.0,1.0,0.5625,inf,16,3
race,Other,,0.0,1.0,0.7894736842105263,inf,19,4
sex,female,,0.0,1.0,0.7752161383285303,inf,347,0
sex,female,,0.0,1.0,0.7797619047619048,inf,336,1
sex,female,,0.0,1.0,0.7610619469026548,inf,339,2
sex,female,1.0,0.0,0.9733333333333334,0.7859237536656891,inf,341,3
sex,female,0.3333333333333333,0.007326007326007326,0.9850746268656716,0.8,33.0,340,4
sex,male,,0.0,1.0,0.8636363636363636,inf,44,0
sex,male,,0.0,1.0,0.8181818181818182,inf,55,1
sex,male,,0.0,1.0,0.9423076923076923,inf,52,2
sex,male,,0.0,1.0,0.84,inf,50,3
sex,male,,0.0,1.0,0.84,inf,50,4
