Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.2641509433962264,0.44571428571428573,0.42857142857142855,0.5580357142857143,0.2692307692307692,224,0
race,African-American,0.31521739130434784,0.3423913043478261,0.3829787234042553,0.6493506493506493,0.2857142857142857,231,1
race,African-American,0.3106796116504854,0.42771084337349397,0.39622641509433965,0.5799086757990868,0.29577464788732394,219,2
race,African-American,0.32,0.47752808988764045,0.23076923076923078,0.5782608695652174,0.1411764705882353,230,3
race,African-American,0.34408602150537637,0.3696969696969697,0.41818181818181815,0.6181818181818182,0.3770491803278688,220,4
race,Asian,,0.0,,1.0,,1,0
race,Asian,,0.0,1.0,0.5,inf,2,1
race,Asian,,,1.0,0.0,inf,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,0.3333333333333333,0.34782608695652173,0.42857142857142855,0.6333333333333333,0.375,120,0
race,Caucasian,0.35714285714285715,0.2903225806451613,0.25,0.7168141592920354,0.18518518518518517,113,1
race,Caucasian,0.45454545454545453,0.1836734693877551,0.375,0.7786885245901639,0.5,122,2
race,Caucasian,0.3157894736842105,0.25742574257425743,0.3333333333333333,0.7310924369747899,0.23076923076923078,119,3
race,Caucasian,0.3333333333333333,0.29411764705882354,0.4,0.6850393700787402,0.3333333333333333,127,4
race,Hispanic,0.23076923076923078,0.3448275862068966,0.25,0.6666666666666666,0.1,33,0
race,Hispanic,0.25,0.391304347826087,0.25,0.6296296296296297,0.1111111111111111,27,1
race,Hispanic,0.1,0.375,0.5,0.6153846153846154,0.1111111111111111,26,2
race,Hispanic,0.2,0.25,0.5,0.7222222222222222,0.25,18,3
race,Hispanic,0.42857142857142855,0.2222222222222222,0.4,0.7391304347826086,0.5,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,0.0,0.5,,0.5,0.0,2,1
race,Native American,0.0,1.0,,0.0,0.0,1,4
race,Other,0.5,0.2222222222222222,0.3333333333333333,0.75,0.5,12,0
race,Other,0.3333333333333333,0.15384615384615385,0.6666666666666666,0.75,1.0,16,1
race,Other,0.125,0.3333333333333333,0.6666666666666666,0.625,0.2857142857142857,24,2
race,Other,0.3,0.35,0.0,0.6956521739130435,0.0,23,3
race,Other,0.625,0.3,0.375,0.6666666666666666,1.0,18,4
sex,female,0.2692307692307692,0.42857142857142855,0.4246575342465753,0.5722713864306784,0.2719298245614035,339,0
sex,female,0.3458646616541353,0.3258426966292135,0.3611111111111111,0.6666666666666666,0.2988505747126437,339,1
sex,female,0.3125,0.3694029850746269,0.375,0.6294117647058823,0.2727272727272727,340,2
sex,female,0.31875,0.3892857142857143,0.2714285714285714,0.6342857142857142,0.1743119266055046,350,3
sex,female,0.38235294117647056,0.340080971659919,0.4090909090909091,0.6417910447761194,0.42857142857142855,335,4
sex,male,0.4666666666666667,0.1951219512195122,0.36363636363636365,0.7692307692307693,0.5,52,0
sex,male,0.11764705882352941,0.30612244897959184,0.3333333333333333,0.6923076923076923,0.06666666666666667,52,1
sex,male,0.4,0.14634146341463414,0.6,0.7647058823529411,1.0,51,2
sex,male,0.2777777777777778,0.37142857142857144,0.16666666666666666,0.6585365853658537,0.07692307692307693,41,3
sex,male,0.16666666666666666,0.3,0.4,0.6909090909090909,0.13333333333333333,55,4
